"","Estimate","Std. Error","z value","Pr(>|z|)","comparison"
"GO:0002020_motif23",0.266600043106301,0.29742458286013,0.896361829081476,0.370059546893205,"GO:0002020_motif23"
"GO:0002250_motif23",-0.20848188532806,0.334614241770046,-0.623051440444465,0.533250718728916,"GO:0002250_motif23"
"GO:0002376_motif23",-0.402166145896567,0.339215987404783,-1.18557544699881,0.235790003309425,"GO:0002376_motif23"
"GO:0002576_motif23",0.694770569042165,0.240482923873124,2.889064046014,0.00386390367483959,"GO:0002576_motif23"
"GO:0003682_motif23",0.468911994087694,0.491038183272544,0.954939982391208,0.339608048972504,"GO:0003682_motif23"
"GO:0003690_motif23",0.695030321677245,0.529472231626411,1.31268512333929,0.189289072559788,"GO:0003690_motif23"
"GO:0003824_motif23",0.586828453805841,0.478143459580786,1.22730624469975,0.21970750940256,"GO:0003824_motif23"
"GO:0004175_motif23",-0.950810038993145,0.336271721405527,-2.82750519436785,0.00469122543478151,"GO:0004175_motif23"
"GO:0004252_motif23",-0.134439817569335,0.220413228877821,-0.609944413290442,0.541898630458741,"GO:0004252_motif23"
"GO:0004565_motif23",1.58069136864175,0.597675609514365,2.64473126137124,0.00817558188724626,"GO:0004565_motif23"
"GO:0004672_motif23",0.849255188232166,0.553741374262006,1.53366757064885,0.125111455704585,"GO:0004672_motif23"
"GO:0004709_motif23",0.849255188232157,0.553741374262007,1.53366757064883,0.125111455704589,"GO:0004709_motif23"
"GO:0004713_motif23",0.745094108316215,0.523862060731963,1.42230973412187,0.154936354292446,"GO:0004713_motif23"
"GO:0004714_motif23",0.849255188232158,0.553741374262007,1.53366757064883,0.125111455704589,"GO:0004714_motif23"
"GO:0004716_motif23",0.849255188232154,0.553741374262007,1.53366757064882,0.12511145570459,"GO:0004716_motif23"
"GO:0004871_motif23",1.09801009613501,0.527768476706447,2.08047684656569,0.037481817161192,"GO:0004871_motif23"
"GO:0004872_motif23",0.346806164212278,0.391381970992659,0.886106642400201,0.375560064013907,"GO:0004872_motif23"
"GO:0004888_motif23",-0.364576269403016,0.330332083268525,-1.10366594063663,0.26973807535377,"GO:0004888_motif23"
"GO:0005006_motif23",0.84925518823215,0.553741374262007,1.53366757064882,0.125111455704592,"GO:0005006_motif23"
"GO:0005088_motif23",0.119096014518696,0.41347825113481,0.288034531905441,0.773320305610625,"GO:0005088_motif23"
"GO:0005102_motif23",0.548495162439278,0.260021628775978,2.10942130091737,0.0349082324678142,"GO:0005102_motif23"
"GO:0005125_motif23",-0.303645044837322,0.242495437495958,-1.25216807364626,0.210508626834428,"GO:0005125_motif23"
"GO:0005128_motif23",0.39875213691311,0.400202328381203,0.996376354245715,0.319067317504345,"GO:0005128_motif23"
"GO:0005178_motif23",1.31525999741559,0.321589291185286,4.08987498485389,4.31605758574633e-05,"GO:0005178_motif23"
"GO:0005179_motif23",0.395072924937756,0.265065627137526,1.49047211139443,0.136100144101628,"GO:0005179_motif23"
"GO:0005509_motif23",0.53391426300742,0.30278939279986,1.76331891309129,0.0778467171932584,"GO:0005509_motif23"
"GO:0005515_motif23",-0.232216284904976,0.0983619508322991,-2.36083447857689,0.0182338669851788,"GO:0005515_motif23"
"GO:0005516_motif23",0.695030321677251,0.529472231626411,1.3126851233393,0.189289072559784,"GO:0005516_motif23"
"GO:0005518_motif23",-0.239354615437162,0.382371836148032,-0.625973444719128,0.53133235938736,"GO:0005518_motif23"
"GO:0005524_motif23",0.849255188232168,0.553741374262006,1.53366757064885,0.125111455704583,"GO:0005524_motif23"
"GO:0005543_motif23",0.295583251162721,0.352037667936294,0.839635294982726,0.40111290343062,"GO:0005543_motif23"
"GO:0005576_motif23",-0.0139220766050046,0.103509345248963,-0.134500673069846,0.893006678893125,"GO:0005576_motif23"
"GO:0005578_motif23",-0.879645252058319,0.288871673543988,-3.04510733526238,0.00232597283388808,"GO:0005578_motif23"
"GO:0005615_motif23",-0.108499517238577,0.115714770680619,-0.937646219237152,0.34842625061261,"GO:0005615_motif23"
"GO:0005622_motif23",-0.121477584163479,0.321430607039948,-0.377927868419766,0.705484179139384,"GO:0005622_motif23"
"GO:0005634_motif23",-0.221370016549564,0.279377983467313,-0.792367436410621,0.428146460973586,"GO:0005634_motif23"
"GO:0005737_motif23",0.20781267079385,0.174382565300205,1.19170554944007,0.233376721330465,"GO:0005737_motif23"
"GO:0005739_motif23",1.03922886905929,0.493992292131916,2.10373498860539,0.0354015705755857,"GO:0005739_motif23"
"GO:0005764_motif23",0.152737137171569,0.317715800773931,0.480735099732256,0.630704781553087,"GO:0005764_motif23"
"GO:0005765_motif23",0.752642371148685,0.437645599697815,1.71975308712887,0.0854773334439663,"GO:0005765_motif23"
"GO:0005768_motif23",0.465858571851796,0.321796490288342,1.44768071098094,0.147706366937685,"GO:0005768_motif23"
"GO:0005769_motif23",-0.487724978635149,0.33534994957945,-1.45437618000774,0.145842040235309,"GO:0005769_motif23"
"GO:0005770_motif23",-0.0787590712945838,0.449598379377648,-0.17517650175609,0.860940947704035,"GO:0005770_motif23"
"GO:0005783_motif23",0.6129937549895,0.252300342769674,2.42961919219074,0.0151146941914031,"GO:0005783_motif23"
"GO:0005788_motif23",-0.131997786001672,0.210046512643396,-0.628421697368381,0.529727727037219,"GO:0005788_motif23"
"GO:0005789_motif23",-0.423238558092572,0.314991920814348,-1.34364893232301,0.179061938299769,"GO:0005789_motif23"
"GO:0005794_motif23",0.933078660042776,0.323653974349728,2.88295134307397,0.00393968290035152,"GO:0005794_motif23"
"GO:0005796_motif23",0.255152954837954,0.228596371207328,1.11617237618589,0.264348356378302,"GO:0005796_motif23"
"GO:0005829_motif23",-0.764701595002471,0.385586416584001,-1.98321715214228,0.0473431788008075,"GO:0005829_motif23"
"GO:0005886_motif23",-0.256783438320948,0.124463280286466,-2.06312607003394,0.0391006518552278,"GO:0005886_motif23"
"GO:0005887_motif23",-1.17680177430911,0.212857363604384,-5.52859320618246,3.22808905313205e-08,"GO:0005887_motif23"
"GO:0005905_motif23",0.923330618025198,0.597639377973384,1.5449628188093,0.122355257098945,"GO:0005905_motif23"
"GO:0005911_motif23",3.00362920863618,1.05251695498397,2.85375850185893,0.00432053613037772,"GO:0005911_motif23"
"GO:0005925_motif23",0.41762603009819,0.263680504990025,1.58383354929478,0.113231602446503,"GO:0005925_motif23"
"GO:0005929_motif23",18.5116415352769,1343.45182665244,0.0137791628758313,0.989006166572988,"GO:0005929_motif23"
"GO:0006357_motif23",0.461271659976311,0.261041815500512,1.76704126536925,0.0772213177371151,"GO:0006357_motif23"
"GO:0006412_motif23",0.84925518823215,0.553741374262008,1.53366757064882,0.125111455704593,"GO:0006412_motif23"
"GO:0006465_motif23",0.465242444248797,0.55722176313267,0.834932292725305,0.403755831392543,"GO:0006465_motif23"
"GO:0006468_motif23",1.13728419102171,0.524026298166142,2.17028075690419,0.0299855834845465,"GO:0006468_motif23"
"GO:0006469_motif23",-1.46657329346744,0.450804083029591,-3.25323870984365,0.00114097604000957,"GO:0006469_motif23"
"GO:0006508_motif23",-0.0583300895459399,0.209386318833436,-0.2785764125895,0.780569916401253,"GO:0006508_motif23"
"GO:0006629_motif23",-0.00792600856333713,0.33059001967626,-0.0239753413339547,0.980872277817167,"GO:0006629_motif23"
"GO:0006665_motif23",1.58069136864174,0.597675609514365,2.64473126137123,0.00817558188724647,"GO:0006665_motif23"
"GO:0006687_motif23",0.586946943355423,0.432513234965358,1.35706123166944,0.17476175545715,"GO:0006687_motif23"
"GO:0006810_motif23",-0.153391103706607,0.307970338911155,-0.498071029336557,0.618433979198395,"GO:0006810_motif23"
"GO:0006811_motif23",1.2395304607514,0.563826155507436,2.19842667574696,0.0279187144649058,"GO:0006811_motif23"
"GO:0006869_motif23",-0.164762070607894,0.34389712703301,-0.479102782943804,0.631865510041265,"GO:0006869_motif23"
"GO:0006879_motif23",1.22886648491973,0.631497636523952,1.94595579436206,0.0516600498992091,"GO:0006879_motif23"
"GO:0006888_motif23",0.218806827667714,0.433452355142213,0.504800181777591,0.613699188133188,"GO:0006888_motif23"
"GO:0006898_motif23",-0.863786398676173,0.428359441969167,-2.01649902872539,0.0437478196827742,"GO:0006898_motif23"
"GO:0006915_motif23",-0.0352853150387615,0.281368520837616,-0.125406050874914,0.900202098028335,"GO:0006915_motif23"
"GO:0006950_motif23",0.849255188232171,0.553741374262006,1.53366757064886,0.125111455704582,"GO:0006950_motif23"
"GO:0006953_motif23",0.734425782411532,0.318826804574978,2.30352583870914,0.0212492750793136,"GO:0006953_motif23"
"GO:0006954_motif23",-0.330266040837919,0.497325607513769,-0.664084124863358,0.506636470106415,"GO:0006954_motif23"
"GO:0006955_motif23",-0.499356726558791,0.288998940418831,-1.72788428163473,0.0840089729196778,"GO:0006955_motif23"
"GO:0006959_motif23",0.0755633529723316,0.404677389789032,0.18672491935298,0.851876316901685,"GO:0006959_motif23"
"GO:0006968_motif23",1.35626560910873,0.412287641923132,3.28961014398195,0.00100326281844077,"GO:0006968_motif23"
"GO:0006970_motif23",0.87459967889205,0.55091198563529,1.58754883120485,0.112388396625287,"GO:0006970_motif23"
"GO:0006979_motif23",0.92344321055097,0.545577825927101,1.69259666846203,0.0905322656579532,"GO:0006979_motif23"
"GO:0007044_motif23",18.5110259659471,1693.8905034853,0.0109281124888884,0.991280801313156,"GO:0007044_motif23"
"GO:0007155_motif23",0.0881090692892439,0.219766137131921,0.400921954761183,0.688477585253559,"GO:0007155_motif23"
"GO:0007157_motif23",18.5125798197715,1074.07059288757,0.0172359060404043,0.986248417560848,"GO:0007157_motif23"
"GO:0007159_motif23",3.92216480982673,1.0214747808797,3.83970792352694,0.000123180768617751,"GO:0007159_motif23"
"GO:0007160_motif23",1.66937823990667,0.590431794947342,2.8273854053804,0.00469298087023304,"GO:0007160_motif23"
"GO:0007161_motif23",18.5110261468241,1693.89055649069,0.0109281122537068,0.991280801500792,"GO:0007161_motif23"
"GO:0007165_motif23",0.418378553365355,0.20122085838721,2.07920071864651,0.037598905642704,"GO:0007165_motif23"
"GO:0007166_motif23",-0.438795523526195,0.240139729402606,-1.82725084523825,0.0676620621907608,"GO:0007166_motif23"
"GO:0007169_motif23",0.0939508400844605,0.379819042391875,0.247356845230333,0.804632069097809,"GO:0007169_motif23"
"GO:0007173_motif23",0.849255188232176,0.553741374262006,1.53366757064887,0.12511145570458,"GO:0007173_motif23"
"GO:0007186_motif23",0.608308926959209,0.32762710094569,1.85671125863317,0.0633522448561757,"GO:0007186_motif23"
"GO:0007193_motif23",1.58069136864174,0.597675609514365,2.64473126137123,0.00817558188724649,"GO:0007193_motif23"
"GO:0007202_motif23",0.849255188232138,0.553741374262008,1.53366757064879,0.125111455704598,"GO:0007202_motif23"
"GO:0007229_motif23",18.5118557604746,1264.35508189564,0.0146413424721795,0.988318316258479,"GO:0007229_motif23"
"GO:0007267_motif23",0.317241134056013,0.325499651838107,0.974628182440572,0.329744728825127,"GO:0007267_motif23"
"GO:0007275_motif23",-0.661385347173487,0.345023261041986,-1.91692973156671,0.0552468593078301,"GO:0007275_motif23"
"GO:0007435_motif23",0.849255188232141,0.553741374262008,1.5336675706488,0.125111455704597,"GO:0007435_motif23"
"GO:0007494_motif23",0.849255188232141,0.553741374262008,1.5336675706488,0.125111455704597,"GO:0007494_motif23"
"GO:0007566_motif23",-0.426154478125356,0.31996340763292,-1.33188504672467,0.182897965459454,"GO:0007566_motif23"
"GO:0007568_motif23",-0.138353000751974,0.334978669281978,-0.413020330663239,0.679591718370985,"GO:0007568_motif23"
"GO:0007584_motif23",0.49735239768044,0.39121469372211,1.27130295886515,0.203620890123357,"GO:0007584_motif23"
"GO:0007588_motif23",18.5116415308924,1343.45182576759,0.0137791628816431,0.989006166568351,"GO:0007588_motif23"
"GO:0007596_motif23",0.249047136791586,0.228931303258405,1.08786842710835,0.276653196122249,"GO:0007596_motif23"
"GO:0007597_motif23",0.651651522546114,0.408268313098674,1.59613543750239,0.11045855825895,"GO:0007597_motif23"
"GO:0007599_motif23",0.470666193814231,0.273598940511876,1.72027783782226,0.0853819499681183,"GO:0007599_motif23"
"GO:0007611_motif23",0.899318974870943,0.548192953725909,1.64051538561109,0.100898052122497,"GO:0007611_motif23"
"GO:0007623_motif23",0.443567503427188,0.493909325544424,0.898074768963422,0.369145689359589,"GO:0007623_motif23"
"GO:0008015_motif23",0.110120404055819,0.36822556872969,0.299056918930735,0.764896616544769,"GO:0008015_motif23"
"GO:0008047_motif23",1.58069136864174,0.597675609514365,2.64473126137123,0.00817558188724647,"GO:0008047_motif23"
"GO:0008083_motif23",-1.55892400214683,0.453063020387565,-3.44085465375937,0.000579879937260357,"GO:0008083_motif23"
"GO:0008152_motif23",0.586828453805841,0.478143459580786,1.22730624469975,0.21970750940256,"GO:0008152_motif23"
"GO:0008201_motif23",-0.62897236919919,0.336965628047104,-1.86657723176225,0.0619606495672293,"GO:0008201_motif23"
"GO:0008203_motif23",-0.196648822270449,0.463204590740278,-0.424539881947567,0.671172126104624,"GO:0008203_motif23"
"GO:0008233_motif23",0.00528917738675428,0.214623807433654,0.024643945375861,0.980338966590524,"GO:0008233_motif23"
"GO:0008236_motif23",0.497072845369105,0.267394215712998,1.85895137650482,0.0630340307893545,"GO:0008236_motif23"
"GO:0008270_motif23",-1.402475146907,0.328853334073801,-4.26474358503009,2.00131903266194e-05,"GO:0008270_motif23"
"GO:0008283_motif23",0.262058065664426,0.277902466256526,0.942985750340647,0.345688191613344,"GO:0008283_motif23"
"GO:0008284_motif23",0.373922308400048,0.201491743184792,1.8557698816329,0.0634863652566876,"GO:0008284_motif23"
"GO:0008285_motif23",1.28098429932427,0.442700077176731,2.89357143891549,0.00380887634718386,"GO:0008285_motif23"
"GO:0008289_motif23",0.012971176071453,0.350557914546485,0.0370015210988282,0.970483792910981,"GO:0008289_motif23"
"GO:0008305_motif23",18.5118557573456,1264.35508003571,0.0146413424912429,0.98831831624327,"GO:0008305_motif23"
"GO:0008544_motif23",0.84925518823214,0.553741374262008,1.5336675706488,0.125111455704597,"GO:0008544_motif23"
"GO:0009611_motif23",1.99822794863449,0.802463468262954,2.49011703044867,0.012770103803207,"GO:0009611_motif23"
"GO:0009615_motif23",-0.480035582048498,0.439165067301166,-1.09306412961872,0.274365643890327,"GO:0009615_motif23"
"GO:0009651_motif23",0.204373413588631,0.380405610986779,0.53725131198376,0.591094031761976,"GO:0009651_motif23"
"GO:0009755_motif23",2.66672999894651,1.07257544285488,2.48628664464708,0.0129083945648778,"GO:0009755_motif23"
"GO:0009897_motif23",-0.0491160833366482,0.221332768801746,-0.22191058107913,0.824383493375837,"GO:0009897_motif23"
"GO:0009986_motif23",0.0546032519979577,0.145272372162565,0.375868110261561,0.707014949367018,"GO:0009986_motif23"
"GO:0010008_motif23",-0.0654573736149188,0.291959032858678,-0.224200542706289,0.822601261202534,"GO:0010008_motif23"
"GO:0010033_motif23",-1.22935397614887,0.433115373833244,-2.83839838163351,0.00453405538828885,"GO:0010033_motif23"
"GO:0010466_motif23",-0.782866042906076,0.4291158860296,-1.82436975277134,0.0680961915968928,"GO:0010466_motif23"
"GO:0010469_motif23",-0.0340862237675545,0.193583507255259,-0.176080205647935,0.86023093155952,"GO:0010469_motif23"
"GO:0010506_motif23",1.58069136864174,0.597675609514365,2.64473126137123,0.00817558188724649,"GO:0010506_motif23"
"GO:0010523_motif23",0.39875213691311,0.400202328381203,0.996376354245715,0.319067317504345,"GO:0010523_motif23"
"GO:0010628_motif23",-0.354557372844924,0.393768954536034,-0.900419824266462,0.367896874813405,"GO:0010628_motif23"
"GO:0010811_motif23",18.5111330592923,1613.1823006404,0.0114749170332106,0.990844541785357,"GO:0010811_motif23"
"GO:0010951_motif23",-0.642759446793178,0.36708712354666,-1.75097246828784,0.079950652546034,"GO:0010951_motif23"
"GO:0010960_motif23",0.849255188232138,0.553741374262008,1.53366757064879,0.125111455704598,"GO:0010960_motif23"
"GO:0010976_motif23",0.39875213691311,0.400202328381203,0.996376354245715,0.319067317504345,"GO:0010976_motif23"
"GO:0014066_motif23",0.849255188232139,0.553741374262008,1.5336675706488,0.125111455704598,"GO:0014066_motif23"
"GO:0014070_motif23",0.443567503427188,0.493909325544424,0.89807476896342,0.36914568935959,"GO:0014070_motif23"
"GO:0014909_motif23",0.468911994087563,0.491038183272532,0.954939982390966,0.339608048972626,"GO:0014909_motif23"
"GO:0015026_motif23",0.424247030435674,0.429689779865617,0.98733330489814,0.323479268637033,"GO:0015026_motif23"
"GO:0016020_motif23",-0.40785371768397,0.140959880005505,-2.8934028439017,0.00381092170799203,"GO:0016020_motif23"
"GO:0016021_motif23",-0.44821481910044,0.149643571373769,-2.99521599882779,0.00274250558744237,"GO:0016021_motif23"
"GO:0016032_motif23",-0.48005589204215,0.244761473644817,-1.96132130148382,0.0498415539315077,"GO:0016032_motif23"
"GO:0016101_motif23",0.849255188232138,0.553741374262008,1.53366757064879,0.125111455704598,"GO:0016101_motif23"
"GO:0016301_motif23",0.849255188232162,0.553741374262007,1.53366757064884,0.125111455704587,"GO:0016301_motif23"
"GO:0016310_motif23",0.849255188232149,0.553741374262008,1.53366757064881,0.125111455704593,"GO:0016310_motif23"
"GO:0016311_motif23",-1.02414053435756,0.466701832022188,-2.1944215001686,0.0282051216478045,"GO:0016311_motif23"
"GO:0016323_motif23",1.27240414093624,0.378136246402661,3.36493566284918,0.000765615091937326,"GO:0016323_motif23"
"GO:0016324_motif23",0.72598333420227,0.290339268493465,2.50046553457722,0.0124030200854791,"GO:0016324_motif23"
"GO:0016477_motif23",1.35261385782881,0.618630796926567,2.18646382389748,0.0287816885899512,"GO:0016477_motif23"
"GO:0016486_motif23",1.0575528807646,0.434208859478618,2.43558568112697,0.014867703030648,"GO:0016486_motif23"
"GO:0016740_motif23",1.01452173227858,0.536043874673102,1.8926095049538,0.0584098188077052,"GO:0016740_motif23"
"GO:0016787_motif23",-0.123137592568607,0.178556806198783,-0.689626988687964,0.490428790662594,"GO:0016787_motif23"
"GO:0016791_motif23",-1.02414053435756,0.466701832022188,-2.1944215001686,0.0282051216478045,"GO:0016791_motif23"
"GO:0017187_motif23",0.465242444248799,0.55722176313267,0.834932292725308,0.403755831392541,"GO:0017187_motif23"
"GO:0018105_motif23",0.39875213691311,0.400202328381203,0.996376354245717,0.319067317504344,"GO:0018105_motif23"
"GO:0018108_motif23",0.745094108316213,0.523862060731964,1.42230973412187,0.154936354292448,"GO:0018108_motif23"
"GO:0018279_motif23",18.5116415332139,1343.4518265805,0.0137791628750335,0.989006166573625,"GO:0018279_motif23"
"GO:0019216_motif23",1.63483867212927,0.593195483848489,2.75598637656997,0.00585154341490876,"GO:0019216_motif23"
"GO:0019864_motif23",18.51164153739,1343.45182688117,0.0137791628750581,0.989006166573605,"GO:0019864_motif23"
"GO:0019865_motif23",0.250118587763848,0.414550935638864,0.603348264980734,0.546277031070178,"GO:0019865_motif23"
"GO:0019898_motif23",18.5116415411642,1343.45182629989,0.0137791628838293,0.989006166566607,"GO:0019898_motif23"
"GO:0019899_motif23",-0.107107427349958,0.290667312025269,-0.368488037418691,0.71250936337851,"GO:0019899_motif23"
"GO:0019901_motif23",-0.508511880639433,0.296822478529958,-1.71318521143643,0.0866784714202785,"GO:0019901_motif23"
"GO:0019903_motif23",0.899318974870958,0.548192953725913,1.64051538561111,0.100898052122493,"GO:0019903_motif23"
"GO:0021795_motif23",0.849255188232138,0.553741374262008,1.53366757064879,0.125111455704598,"GO:0021795_motif23"
"GO:0022617_motif23",-1.33776160152795,0.360991981479063,-3.70579312051986,0.000210730258789342,"GO:0022617_motif23"
"GO:0030054_motif23",3.25537088590448,1.04132492826915,3.12618165332452,0.00177092124862469,"GO:0030054_motif23"
"GO:0030122_motif23",0.849255188232149,0.553741374262008,1.53366757064881,0.125111455704593,"GO:0030122_motif23"
"GO:0030139_motif23",1.36077479307495,0.50450183907176,2.69726428664494,0.00699117601241831,"GO:0030139_motif23"
"GO:0030141_motif23",-0.168957294526366,0.384867487116455,-0.439001215177321,0.660660655825129,"GO:0030141_motif23"
"GO:0030168_motif23",0.755635234611437,0.399291701692767,1.89243911508298,0.0584324985856398,"GO:0030168_motif23"
"GO:0030183_motif23",0.881829758605008,0.509325532462549,1.73136766645377,0.0833862096896566,"GO:0030183_motif23"
"GO:0030195_motif23",0.527816155905856,0.5493394437567,0.960819693369084,0.336642834857715,"GO:0030195_motif23"
"GO:0030198_motif23",0.395072924938034,0.26506562713753,1.49047211139545,0.136100144101359,"GO:0030198_motif23"
"GO:0030217_motif23",-1.21249174922374,0.350034321528379,-3.46392246317318,0.000532359934353065,"GO:0030217_motif23"
"GO:0030218_motif23",0.39875213691311,0.400202328381203,0.996376354245717,0.319067317504344,"GO:0030218_motif23"
"GO:0030235_motif23",0.695030321677222,0.529472231626413,1.31268512333924,0.189289072559804,"GO:0030235_motif23"
"GO:0030246_motif23",-0.983434680775265,0.43214465477715,-2.27570715014954,0.0228635431248662,"GO:0030246_motif23"
"GO:0030295_motif23",0.39875213691311,0.400202328381203,0.996376354245715,0.319067317504345,"GO:0030295_motif23"
"GO:0030307_motif23",0.209243214360452,0.41866330075918,0.499788765771975,0.617223821800731,"GO:0030307_motif23"
"GO:0030324_motif23",0.849255188232149,0.553741374262008,1.53366757064881,0.125111455704593,"GO:0030324_motif23"
"GO:0030335_motif23",0.253530101270008,0.236511258342671,1.07195785539595,0.283738962100513,"GO:0030335_motif23"
"GO:0030414_motif23",-0.782866042906077,0.4291158860296,-1.82436975277134,0.0680961915968925,"GO:0030414_motif23"
"GO:0030665_motif23",0.410462297996369,0.325936795257743,1.2593309622247,0.207910814224354,"GO:0030665_motif23"
"GO:0030667_motif23",-1.34750823612333,0.430241489678883,-3.13198115116481,0.00173631022026416,"GO:0030667_motif23"
"GO:0030890_motif23",-1.27171119521227,0.402024198373991,-3.16327027167959,0.00156007424274271,"GO:0030890_motif23"
"GO:0030949_motif23",18.5111330616669,1613.18229920021,0.0114749170449269,0.990844541776009,"GO:0030949_motif23"
"GO:0031012_motif23",-0.169420333533095,0.222367936604836,-0.761891917152457,0.446124514522326,"GO:0031012_motif23"
"GO:0031091_motif23",1.19691747029698,0.567988411931674,2.10729205940378,0.0350922712395102,"GO:0031091_motif23"
"GO:0031093_motif23",0.373274458186713,0.290000977949068,1.28714896351926,0.198042371999179,"GO:0031093_motif23"
"GO:0031175_motif23",2.58868841179766,1.07812690033702,2.4010980627498,0.0163459554079849,"GO:0031175_motif23"
"GO:0031225_motif23",1.46348690022794,0.459690933168799,3.18363229428879,0.00145439635985473,"GO:0031225_motif23"
"GO:0031232_motif23",1.05699541691116,0.582508714493063,1.81455726002489,0.0695919756727973,"GO:0031232_motif23"
"GO:0031295_motif23",-0.366681236859695,0.483719956872722,-0.758044466948006,0.448424362915302,"GO:0031295_motif23"
"GO:0031410_motif23",0.779011218738654,0.315858798802581,2.46632742760969,0.0136506488482532,"GO:0031410_motif23"
"GO:0031589_motif23",2.93072926114237,0.74703912865781,3.92312684665923,8.74071012360866e-05,"GO:0031589_motif23"
"GO:0031623_motif23",1.61681291827826,0.68662082004554,2.35473913851175,0.0185357127644671,"GO:0031623_motif23"
"GO:0031625_motif23",0.849255188232164,0.553741374262007,1.53366757064884,0.125111455704586,"GO:0031625_motif23"
"GO:0031639_motif23",0.731596506216003,0.463356452675735,1.5789064811578,0.114357509201649,"GO:0031639_motif23"
"GO:0031659_motif23",0.84925518823214,0.553741374262008,1.5336675706488,0.125111455704597,"GO:0031659_motif23"
"GO:0031901_motif23",0.849255188232163,0.553741374262007,1.53366757064884,0.125111455704586,"GO:0031901_motif23"
"GO:0031965_motif23",0.695030321677165,0.529472231626411,1.31268512333914,0.189289072559839,"GO:0031965_motif23"
"GO:0031982_motif23",-0.959977228586686,0.384270245513583,-2.49818256759292,0.0124831885811346,"GO:0031982_motif23"
"GO:0032147_motif23",0.398752136913108,0.400202328381203,0.996376354245713,0.319067317504346,"GO:0032147_motif23"
"GO:0032355_motif23",-0.427602563020851,0.298298778666905,-1.43347071326207,0.151723362635151,"GO:0032355_motif23"
"GO:0032403_motif23",1.43430458773416,0.705166601410477,2.03399393117209,0.041952207345469,"GO:0032403_motif23"
"GO:0032496_motif23",0.0538574353266468,0.292382934454268,0.184201705982504,0.853855221200824,"GO:0032496_motif23"
"GO:0032587_motif23",18.5118557574653,1264.355081274,0.0146413424769981,0.988318316254635,"GO:0032587_motif23"
"GO:0032930_motif23",0.849255188232136,0.553741374262008,1.53366757064879,0.125111455704599,"GO:0032930_motif23"
"GO:0033033_motif23",0.398752136913109,0.400202328381203,0.996376354245713,0.319067317504346,"GO:0033033_motif23"
"GO:0033138_motif23",0.493631290066039,0.488271766918429,1.01097651658509,0.312027669517734,"GO:0033138_motif23"
"GO:0033189_motif23",0.39875213691311,0.400202328381203,0.996376354245715,0.319067317504345,"GO:0033189_motif23"
"GO:0033574_motif23",0.204373413588901,0.380405610986778,0.537251311984471,0.591094031761484,"GO:0033574_motif23"
"GO:0033590_motif23",0.849255188232139,0.553741374262008,1.5336675706488,0.125111455704597,"GO:0033590_motif23"
"GO:0033594_motif23",0.849255188232137,0.553741374262008,1.53366757064879,0.125111455704599,"GO:0033594_motif23"
"GO:0033627_motif23",18.5120700319767,1197.76314918694,0.0154555347979632,0.987668758342299,"GO:0033627_motif23"
"GO:0033631_motif23",18.5118557604594,1264.35508015958,0.0146413424922711,0.98831831624245,"GO:0033631_motif23"
"GO:0033993_motif23",0.849255188232136,0.553741374262008,1.53366757064879,0.125111455704599,"GO:0033993_motif23"
"GO:0034113_motif23",18.5119895729891,1221.48334246926,0.0151553352627524,0.987908254862272,"GO:0034113_motif23"
"GO:0034614_motif23",-0.579271657230185,0.382239491461522,-1.51546784194196,0.129653968173288,"GO:0034614_motif23"
"GO:0035413_motif23",0.849255188232175,0.553741374262006,1.53366757064887,0.12511145570458,"GO:0035413_motif23"
"GO:0035556_motif23",0.849255188232138,0.553741374262008,1.53366757064879,0.125111455704598,"GO:0035556_motif23"
"GO:0035577_motif23",0.663955499880952,0.446012466152654,1.48864785239815,0.136580123652503,"GO:0035577_motif23"
"GO:0035580_motif23",0.642333224974794,0.53554547829265,1.19939995950034,0.230372463344185,"GO:0035580_motif23"
"GO:0035690_motif23",0.735521241579058,0.439229092264997,1.67457314310888,0.0940180123420273,"GO:0035690_motif23"
"GO:0035987_motif23",-0.117589741184883,0.389761741787315,-0.301696468836722,0.76288346039042,"GO:0035987_motif23"
"GO:0038083_motif23",0.849255188232152,0.553741374262007,1.53366757064882,0.125111455704592,"GO:0038083_motif23"
"GO:0038128_motif23",0.849255188232165,0.553741374262006,1.53366757064885,0.125111455704585,"GO:0038128_motif23"
"GO:0038162_motif23",0.398752136913109,0.400202328381203,0.996376354245714,0.319067317504345,"GO:0038162_motif23"
"GO:0042059_motif23",0.695030321677181,0.529472231626411,1.31268512333917,0.189289072559829,"GO:0042059_motif23"
"GO:0042060_motif23",-0.00621560649832195,0.400668887000005,-0.0155130750102936,0.987622853398761,"GO:0042060_motif23"
"GO:0042100_motif23",-1.17873120394639,0.420025951735971,-2.80632946386927,0.00501094287650743,"GO:0042100_motif23"
"GO:0042102_motif23",-1.12301106402535,0.298341952711162,-3.76417414252358,0.000167100409504191,"GO:0042102_motif23"
"GO:0042104_motif23",0.000247235862043651,0.343948587191551,0.000718816332587406,0.999426467595566,"GO:0042104_motif23"
"GO:0042127_motif23",0.586887692429101,0.453615210230748,1.29380073505595,0.195734258736718,"GO:0042127_motif23"
"GO:0042177_motif23",0.849255188232173,0.553741374262006,1.53366757064886,0.125111455704581,"GO:0042177_motif23"
"GO:0042327_motif23",0.0514274656926638,0.435196924265602,0.118170563313259,0.905932513576643,"GO:0042327_motif23"
